Date,Branch,SKU_ID,SKU,Brand,SKU_Category,NormalPrice,EffectivePrice,MinEffectivePrice,MaxEffectivePrice,DiscountPct,Promo_Category,Qty,Revenue,Transactions,Customers,prev_effective_price,prev_promo_category,price_change,price_change_pct
2025-10-06,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5538,4300,6100,9.38,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,21,118500,7,7,5950.0,No Promo | Promo Bundling,-412.0,-6.92
2025-10-07,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5612,4900,6100,8.12,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,20,115100,6,6,5538.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,74.0,1.34
2025-10-08,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5850,5500,6100,4.17,No Promo | Promo Bundling | Promo Normal,20,117200,6,6,5612.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,238.0,4.24
2025-10-09,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5900,5800,6100,3.33,No Promo | Promo Bundling | Promo Normal,23,136700,9,9,5850.0,No Promo | Promo Bundling | Promo Normal,50.0,0.85
2025-10-10,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,Promo Bundling | Promo Normal,14,81200,6,6,5900.0,No Promo | Promo Bundling | Promo Normal,-100.0,-1.69
2025-10-11,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5950,5800,6100,2.5,No Promo | Promo Bundling,18,105600,6,6,5800.0,Promo Bundling | Promo Normal,150.0,2.59
2025-10-12,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5550,4600,6100,9.17,No Promo | Promo Bundling | Promo Seasonal High,32,182900,10,10,5950.0,No Promo | Promo Bundling,-400.0,-6.72
2025-10-13,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5500,4900,5800,10.0,Promo Bundling | Promo Normal | Promo Seasonal High,21,118200,8,8,5550.0,No Promo | Promo Bundling | Promo Seasonal High,-50.0,-0.9
2025-10-14,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5500,4300,6100,10.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,31,177400,11,11,5500.0,Promo Bundling | Promo Normal | Promo Seasonal High,0.0,0.0
2025-10-15,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5525,4600,6100,9.58,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,26,145400,8,8,5500.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,25.0,0.45
2025-10-16,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5600,4900,6100,8.33,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,39,222300,13,13,5525.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,75.0,1.36
2025-10-17,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5950,5800,6100,2.5,No Promo | Promo Bundling,26,153500,9,9,5600.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,350.0,6.25
2025-10-20,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5900,5800,6100,3.33,No Promo | Promo Bundling | Promo Normal,26,154700,9,9,5950.0,No Promo | Promo Bundling,-50.0,-0.84
2025-10-21,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5550,4600,6100,9.17,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,31,179500,12,12,5900.0,No Promo | Promo Bundling | Promo Normal,-350.0,-5.93
2025-10-22,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5850,5500,6100,4.17,No Promo | Promo Bundling | Promo Normal,29,171200,9,9,5550.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,300.0,5.41
2025-10-23,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5500,6100,5.0,No Promo | Promo Bundling | Promo Normal,15,87300,6,6,5850.0,No Promo | Promo Bundling | Promo Normal,-50.0,-0.85
2025-10-25,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5612,4900,6100,8.12,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,18,103500,6,6,5800.0,No Promo | Promo Bundling | Promo Normal,-188.0,-3.24
2025-10-26,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5575,4600,6100,8.75,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,35,199400,14,14,5612.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-37.0,-0.66
2025-10-27,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5950,5800,6100,2.5,No Promo | Promo Bundling,26,154400,9,9,5575.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,375.0,6.73
2025-10-28,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5500,4600,6100,10.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,29,163100,9,9,5950.0,No Promo | Promo Bundling,-450.0,-7.56
2025-10-29,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5500,4600,6100,10.0,No Promo | Promo Bundling | Promo Seasonal High,33,193500,9,9,5500.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,0.0,0.0
2025-10-30,Semarang,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5833,5500,6100,4.44,No Promo | Promo Bundling | Promo Normal,15,86400,8,8,5500.0,No Promo | Promo Bundling | Promo Seasonal High,333.0,6.05
2025-05-01,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4975,3800,5500,9.38,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,247,1273700,83,83,,,,
2025-05-02,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4960,3800,5500,9.56,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,234,1229300,80,80,4975.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-15.0,-0.3
2025-05-03,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4925,3800,5500,10.31,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,186,952100,61,61,4960.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-35.0,-0.71
2025-05-04,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4917,3800,5500,10.42,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,216,1124700,76,76,4925.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-8.0,-0.16
2025-05-05,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4987,3800,5500,9.14,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,173,875800,57,57,4917.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,70.0,1.42
2025-05-06,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4904,3800,5500,10.52,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,207,1069400,68,68,4987.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-83.0,-1.66
2025-05-07,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4929,3800,5500,10.21,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,159,825700,52,52,4904.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,25.0,0.51
2025-05-08,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4943,3800,5500,9.98,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,195,1014500,66,66,4929.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,14.0,0.28
2025-05-09,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4992,4100,5500,9.12,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,199,1039000,70,70,4943.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,49.0,0.99
2025-05-10,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4886,3800,5500,10.97,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,230,1187400,78,78,4992.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-106.0,-2.12
2025-05-11,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4938,3800,5500,10.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,210,1096600,68,68,4886.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,52.0,1.06
2025-05-12,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4997,3800,5500,8.97,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,233,1180000,71,71,4938.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,59.0,1.19
2025-05-13,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4987,3800,5500,9.2,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,231,1200000,83,83,4997.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-10.0,-0.2
2025-05-14,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5062,4400,5500,7.83,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,212,1108900,68,68,4987.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,75.0,1.5
2025-05-15,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5019,4100,5500,8.59,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,162,844300,61,61,5062.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-43.0,-0.85
2025-05-16,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5020,4100,5500,8.57,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,269,1409200,81,81,5019.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,1.0,0.02
2025-05-17,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5008,4100,5500,8.88,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,235,1225100,79,79,5020.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-12.0,-0.24
2025-05-18,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4905,3800,5500,10.5,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,202,1061100,67,67,5008.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-103.0,-2.06
2025-05-19,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4915,3800,5500,10.46,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,196,1011400,59,59,4905.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,10.0,0.2
2025-05-20,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4992,4100,5500,9.16,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,202,1052400,71,71,4915.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,77.0,1.57
2025-05-21,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4926,3800,5500,10.28,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,226,1167700,78,78,4992.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-66.0,-1.32
2025-05-22,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4996,4100,5500,9.06,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,224,1172400,81,81,4926.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,70.0,1.42
2025-05-23,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4988,4100,5500,9.22,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,254,1321600,81,81,4996.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-8.0,-0.16
2025-05-24,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4980,3800,5500,9.25,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,200,1033900,72,72,4988.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-8.0,-0.16
2025-05-25,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5040,4400,5500,8.38,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,230,1198800,78,78,4980.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,60.0,1.2
2025-05-26,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4977,4100,5500,9.32,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,234,1229500,80,80,5040.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-63.0,-1.25
2025-05-27,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4971,3800,5500,9.48,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,246,1267500,76,76,4977.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-6.0,-0.12
2025-05-28,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4954,3800,5500,9.76,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,226,1169300,71,71,4971.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-17.0,-0.34
2025-05-29,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4994,3800,5500,8.99,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,234,1202900,79,79,4954.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,40.0,0.81
2025-05-30,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4970,4100,5500,9.5,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,187,976300,65,65,4994.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-24.0,-0.48
2025-06-01,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4979,3800,5500,9.19,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,274,1415100,89,89,4970.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,9.0,0.18
2025-06-02,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5010,3800,5500,8.75,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,242,1256800,79,79,4979.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,31.0,0.62
2025-06-03,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4934,3800,5500,10.09,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,215,1120600,77,77,5010.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-76.0,-1.52
2025-06-04,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4997,3800,5500,9.08,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,268,1386400,85,85,4934.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,63.0,1.28
2025-06-05,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4967,3800,5500,9.58,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,216,1115600,69,69,4997.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-30.0,-0.6
2025-06-06,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5010,3800,5500,8.81,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,337,1760900,110,110,4967.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,43.0,0.87
2025-06-07,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4959,3800,5500,9.53,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,252,1306400,84,84,5010.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-51.0,-1.02
2025-06-08,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5055,4400,5500,8.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,223,1167000,72,72,4959.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,96.0,1.94
2025-06-09,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4975,4100,5500,9.38,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,206,1085100,74,74,5055.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-80.0,-1.58
2025-06-10,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4938,3800,5500,10.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,263,1350300,81,81,4975.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-37.0,-0.74
2025-06-11,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5022,3800,5500,8.5,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,255,1335400,85,85,4938.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,84.0,1.7
2025-06-12,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4964,3800,5500,9.55,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,315,1625300,98,98,5022.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-58.0,-1.15
2025-06-13,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4966,4100,5500,9.62,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,197,1032600,72,72,4964.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,2.0,0.04
2025-06-14,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5038,4100,5500,8.27,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,196,1026500,64,64,4966.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,72.0,1.45
2025-06-15,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5011,3800,5500,8.67,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,252,1314300,89,89,5038.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-27.0,-0.54
2025-06-17,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4958,3800,5500,9.69,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,254,1307100,84,84,5011.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-53.0,-1.06
2025-06-18,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4970,3800,5500,9.5,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,249,1288100,82,82,4958.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,12.0,0.24
2025-06-19,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4966,3800,5500,9.5,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,250,1285200,83,83,4970.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-4.0,-0.08
2025-06-20,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4962,3800,5500,9.62,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,233,1203300,75,75,4966.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-4.0,-0.08
2025-06-21,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4984,3800,5500,9.14,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,241,1247400,80,80,4962.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,22.0,0.44
2025-06-22,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4977,3800,5500,9.4,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,256,1314100,85,85,4984.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-7.0,-0.14
2025-06-23,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4964,3800,5500,9.5,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,262,1358800,88,88,4977.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-13.0,-0.26
2025-06-24,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4938,3800,5500,10.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,221,1152800,69,69,4964.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-26.0,-0.52
2025-06-25,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5006,4100,5500,8.81,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,237,1239100,82,82,4938.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,68.0,1.38
2025-06-26,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4980,3800,5500,9.25,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,269,1409400,89,89,5006.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-26.0,-0.52
2025-06-27,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5271,5000,5500,4.05,No Promo | Promo Bundling | Promo Normal,208,1100000,73,73,4980.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,291.0,5.84
2025-06-28,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4988,3800,5500,9.17,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,254,1324400,80,80,5271.0,No Promo | Promo Bundling | Promo Normal,-283.0,-5.37
2025-06-29,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4945,3800,5500,9.85,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,251,1296800,84,84,4988.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-43.0,-0.86
2025-06-30,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4957,3800,5500,9.7,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,318,1650500,101,101,4945.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,12.0,0.24
2025-07-01,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4904,3800,5500,10.64,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,236,1225000,84,84,4957.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-53.0,-1.07
2025-07-02,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4942,3800,5500,10.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,231,1202200,76,76,4904.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,38.0,0.77
2025-07-03,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4958,3800,5500,9.71,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,318,1651100,99,99,4942.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,16.0,0.32
2025-07-04,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4988,3800,5500,9.11,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,307,1597800,94,94,4958.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,30.0,0.61
2025-07-05,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5020,4100,5500,8.67,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,207,1083600,74,74,4988.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,32.0,0.64
2025-07-06,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4896,3800,5500,10.73,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,251,1306200,83,83,5020.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-124.0,-2.47
2025-07-07,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4932,3800,5500,10.12,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,287,1484300,98,98,4896.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,36.0,0.74
2025-07-08,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4958,3800,5500,9.66,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,267,1378400,81,80,4932.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,26.0,0.53
2025-07-09,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4946,3800,5500,9.79,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,254,1327300,80,80,4958.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-12.0,-0.24
2025-07-10,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4999,3800,5500,8.94,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,213,1103700,69,69,4946.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,53.0,1.07
2025-07-11,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4903,3800,5500,10.55,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,236,1231300,94,94,4999.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-96.0,-1.92
2025-07-12,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5001,3800,5500,8.88,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,210,1087500,81,81,4903.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,98.0,2.0
2025-07-13,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4983,4100,5500,9.17,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,241,1261100,82,81,5001.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-18.0,-0.36
2025-07-14,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4986,3800,5500,9.11,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,210,1096100,70,70,4983.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,3.0,0.06
2025-07-15,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4946,3800,5500,9.83,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,264,1352900,92,92,4986.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-40.0,-0.8
2025-07-16,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4981,3800,5500,9.23,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,280,1444700,90,90,4946.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,35.0,0.71
2025-07-17,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4962,3800,5500,9.58,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,265,1371200,82,82,4981.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-19.0,-0.38
2025-07-18,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4993,3800,5500,8.93,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,219,1138900,75,75,4962.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,31.0,0.62
2025-07-19,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4984,3800,5500,9.14,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,287,1498000,101,101,4993.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-9.0,-0.18
2025-07-20,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5052,4400,5500,8.09,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,245,1281500,77,77,4984.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,68.0,1.36
