Date,Branch,Promo_Category,SKU_ID,SKU,Brand,SKU_Category,NormalPrice,EffectivePrice,MinEffectivePrice,MaxEffectivePrice,DiscountPct,Qty,Revenue,Transactions,Customers,prev_effective_price,prev_promo_category,price_change,price_change_pct
2025-06-03,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3950,3800,4100,27.5,7,27800,2,2,5086.0,Promo Normal,-1136.0,-22.34
2025-06-04,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,16,88000,6,6,3900.0,Promo Seasonal High,1600.0,41.03
2025-06-04,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,73,379600,23,23,5500.0,No Promo,-300.0,-5.45
2025-06-04,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5025,5000,5200,9.38,27,135800,8,8,5200.0,Promo Bundling,-175.0,-3.37
2025-06-04,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,4100,4100,25.0,1,4100,1,1,5025.0,Promo Normal,-925.0,-18.41
2025-06-04,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,78,429000,31,31,4073.0,Promo Seasonal High,1427.0,35.04
2025-06-04,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,259,1346800,87,87,5500.0,No Promo,-300.0,-5.45
2025-06-04,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5100,5000,5200,7.5,52,264600,18,18,5200.0,Promo Bundling,-100.0,-1.92
2025-06-04,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4160,3800,4400,24.0,15,62100,5,5,5100.0,Promo Normal,-940.0,-18.43
2025-06-04,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,14,77000,6,6,5160.0,Promo Normal,340.0,6.59
2025-06-04,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,57,296400,19,19,5500.0,No Promo,-300.0,-5.45
2025-06-04,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5050,5000,5200,8.75,10,50400,4,4,5200.0,Promo Bundling,-150.0,-2.88
2025-06-04,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4200,4100,4400,23.33,11,46600,3,3,5050.0,Promo Normal,-850.0,-16.83
2025-06-04,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,53,291500,16,16,3950.0,Promo Seasonal High,1550.0,39.24
2025-06-04,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,136,707200,43,43,5500.0,No Promo,-300.0,-5.45
2025-06-04,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5067,5000,5200,8.33,64,325000,21,21,5200.0,Promo Bundling,-133.0,-2.56
2025-06-04,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4220,3800,4400,23.0,15,62700,5,5,5067.0,Promo Normal,-847.0,-16.72
2025-06-05,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,21,115500,7,7,4100.0,Promo Seasonal High,1400.0,34.15
2025-06-05,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,57,296400,22,22,5500.0,No Promo,-300.0,-5.45
2025-06-05,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5067,5000,5200,8.33,19,97000,6,6,5200.0,Promo Bundling,-133.0,-2.56
2025-06-05,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,89,489500,29,29,4160.0,Promo Seasonal High,1340.0,32.21
2025-06-05,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,215,1118000,76,76,5500.0,No Promo,-300.0,-5.45
2025-06-05,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5162,5000,5200,5.94,50,258200,16,16,5200.0,Promo Bundling,-38.0,-0.73
2025-06-05,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4040,3800,4400,26.0,13,53600,5,5,5162.0,Promo Normal,-1122.0,-21.74
2025-06-05,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,16,88000,6,6,4200.0,Promo Seasonal High,1300.0,30.95
2025-06-05,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,43,223600,13,13,5500.0,No Promo,-300.0,-5.45
2025-06-05,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5133,5000,5200,6.67,10,51200,3,3,5200.0,Promo Bundling,-67.0,-1.29
2025-06-05,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,4100,4100,25.0,2,8200,1,1,5133.0,Promo Normal,-1033.0,-20.12
2025-06-05,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,52,286000,17,17,4220.0,Promo Seasonal High,1280.0,30.33
2025-06-05,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,115,598000,39,39,5500.0,No Promo,-300.0,-5.45
2025-06-05,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5067,5000,5200,8.33,31,157200,9,9,5200.0,Promo Bundling,-133.0,-2.56
2025-06-05,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,3800,4400,25.0,18,74400,4,4,5067.0,Promo Normal,-967.0,-19.08
2025-06-06,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,28,154000,7,7,5067.0,Promo Normal,433.0,8.55
2025-06-06,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,70,364000,25,25,5500.0,No Promo,-300.0,-5.45
2025-06-06,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5044,5000,5200,8.89,23,116200,9,9,5200.0,Promo Bundling,-156.0,-3.0
2025-06-06,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3950,3800,4100,27.5,3,11700,2,2,5044.0,Promo Normal,-1094.0,-21.69
2025-06-06,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,96,528000,32,32,4040.0,Promo Seasonal High,1460.0,36.14
2025-06-06,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,223,1159600,75,75,5500.0,No Promo,-300.0,-5.45
2025-06-06,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5100,5000,5200,7.5,53,270400,18,18,5200.0,Promo Bundling,-100.0,-1.92
2025-06-06,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4062,3800,4400,25.62,26,104200,8,8,5100.0,Promo Normal,-1038.0,-20.35
2025-06-06,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,33,181500,9,9,4100.0,Promo Seasonal High,1400.0,34.15
2025-06-06,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,50,260000,19,19,5500.0,No Promo,-300.0,-5.45
2025-06-06,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5100,5000,5200,7.5,9,45800,4,4,5200.0,Promo Bundling,-100.0,-1.92
2025-06-06,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4400,4400,4400,20.0,4,17600,1,1,5100.0,Promo Normal,-700.0,-13.73
2025-06-06,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,81,445500,26,26,4100.0,Promo Seasonal High,1400.0,34.15
2025-06-06,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,180,936000,58,58,5500.0,No Promo,-300.0,-5.45
2025-06-06,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5091,5000,5200,7.73,65,332200,22,22,5200.0,Promo Bundling,-109.0,-2.1
2025-06-06,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4250,3800,4400,22.5,11,47200,4,4,5091.0,Promo Normal,-841.0,-16.52
2025-06-07,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,27,148500,8,8,3950.0,Promo Seasonal High,1550.0,39.24
2025-06-07,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,67,348400,24,24,5500.0,No Promo,-300.0,-5.45
2025-06-07,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5075,5000,5200,8.12,21,106800,8,8,5200.0,Promo Bundling,-125.0,-2.4
2025-06-07,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,85,467500,31,31,4062.0,Promo Seasonal High,1438.0,35.4
2025-06-07,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,202,1050400,72,72,5500.0,No Promo,-300.0,-5.45
2025-06-07,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5100,5000,5200,7.5,36,183600,12,12,5200.0,Promo Bundling,-100.0,-1.92
2025-06-07,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,3800,4400,25.0,23,95500,8,8,5100.0,Promo Normal,-1000.0,-19.61
2025-06-07,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,18,99000,7,7,4400.0,Promo Seasonal High,1100.0,25.0
2025-06-07,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,61,317200,19,19,5500.0,No Promo,-300.0,-5.45
2025-06-07,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5150,5000,5200,6.25,7,36200,4,4,5200.0,Promo Bundling,-50.0,-0.96
2025-06-07,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3900,3800,4100,28.33,10,39500,3,3,5150.0,Promo Normal,-1250.0,-24.27
2025-06-07,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,62,341000,20,20,4250.0,Promo Seasonal High,1250.0,29.41
2025-06-07,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,155,806000,50,50,5500.0,No Promo,-300.0,-5.45
2025-06-07,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5156,5000,5200,6.11,18,92400,9,9,5200.0,Promo Bundling,-44.0,-0.85
2025-06-07,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3980,3800,4400,27.0,17,67000,5,5,5156.0,Promo Normal,-1176.0,-22.81
2025-06-08,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,13,71500,6,6,5075.0,Promo Normal,425.0,8.37
2025-06-08,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,56,291200,22,22,5500.0,No Promo,-300.0,-5.45
2025-06-08,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5171,5000,5200,5.71,17,88000,7,7,5200.0,Promo Bundling,-29.0,-0.56
2025-06-08,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3800,3800,3800,30.0,4,15200,1,1,5171.0,Promo Normal,-1371.0,-26.51
2025-06-08,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,80,440000,31,31,4100.0,Promo Seasonal High,1400.0,34.15
2025-06-08,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,228,1185600,80,80,5500.0,No Promo,-300.0,-5.45
2025-06-08,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5118,5000,5200,7.06,54,276200,17,17,5200.0,Promo Bundling,-82.0,-1.58
2025-06-08,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4000,3800,4100,26.67,9,36600,3,3,5118.0,Promo Normal,-1118.0,-21.84
2025-06-08,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,15,82500,5,5,3900.0,Promo Seasonal High,1600.0,41.03
2025-06-08,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,54,280800,18,18,5500.0,No Promo,-300.0,-5.45
2025-06-08,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5067,5000,5200,8.33,20,101800,6,6,5200.0,Promo Bundling,-133.0,-2.56
2025-06-08,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,48,264000,16,16,3980.0,Promo Seasonal High,1520.0,38.19
2025-06-08,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,117,608400,40,40,5500.0,No Promo,-300.0,-5.45
2025-06-08,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5120,5000,5200,7.0,54,277000,15,15,5200.0,Promo Bundling,-80.0,-1.54
2025-06-08,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4400,4400,4400,20.0,4,17600,1,1,5120.0,Promo Normal,-720.0,-14.06
2025-06-09,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,14,77000,5,5,3800.0,Promo Seasonal High,1700.0,44.74
2025-06-09,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,74,384800,26,26,5500.0,No Promo,-300.0,-5.45
2025-06-09,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5057,5000,5200,8.57,21,105600,7,7,5200.0,Promo Bundling,-143.0,-2.75
2025-06-09,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4400,4400,4400,20.0,1,4400,1,1,5057.0,Promo Normal,-657.0,-12.99
2025-06-09,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,94,517000,32,32,4000.0,Promo Seasonal High,1500.0,37.5
2025-06-09,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,227,1180400,73,73,5500.0,No Promo,-300.0,-5.45
2025-06-09,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5100,5000,5200,7.5,37,188400,14,14,5200.0,Promo Bundling,-100.0,-1.92
2025-06-09,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4025,3800,4400,26.25,11,43900,4,4,5100.0,Promo Normal,-1075.0,-21.08
2025-06-09,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,6,33000,2,2,5067.0,Promo Normal,433.0,8.55
2025-06-09,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,34,176800,10,10,5500.0,No Promo,-300.0,-5.45
2025-06-09,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5160,5000,5200,6.0,12,62000,5,5,5200.0,Promo Bundling,-40.0,-0.77
2025-06-09,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4400,4400,4400,20.0,2,8800,2,2,5160.0,Promo Normal,-760.0,-14.73
2025-06-09,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,77,423500,23,23,4400.0,Promo Seasonal High,1100.0,25.0
2025-06-09,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,116,603200,45,45,5500.0,No Promo,-300.0,-5.45
2025-06-09,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5100,5000,5200,7.5,5,25600,4,4,5200.0,Promo Bundling,-100.0,-1.92
2025-06-09,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,4100,4100,25.0,8,32800,2,2,5100.0,Promo Normal,-1000.0,-19.61
2025-06-10,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,37,203500,12,12,4400.0,Promo Seasonal High,1100.0,25.0
2025-06-10,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,88,457600,27,27,5500.0,No Promo,-300.0,-5.45
2025-06-10,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5133,5000,5200,6.67,13,67200,6,6,5200.0,Promo Bundling,-67.0,-1.29
2025-06-10,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,71,390500,25,25,4025.0,Promo Seasonal High,1475.0,36.65
2025-06-10,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,170,884000,62,62,5500.0,No Promo,-300.0,-5.45
2025-06-10,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5083,5000,5200,7.92,39,199400,12,12,5200.0,Promo Bundling,-117.0,-2.25
2025-06-10,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3980,3800,4400,27.0,28,113900,10,10,5083.0,Promo Normal,-1103.0,-21.7
2025-06-10,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,19,104500,7,7,4400.0,Promo Seasonal High,1100.0,25.0
2025-06-10,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,24,124800,9,9,5500.0,No Promo,-300.0,-5.45
2025-06-10,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5120,5000,5200,7.0,11,56200,5,5,5200.0,Promo Bundling,-80.0,-1.54
2025-06-10,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4200,3800,4400,23.33,6,25800,3,3,5120.0,Promo Normal,-920.0,-17.97
2025-06-10,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,53,291500,16,16,4100.0,Promo Seasonal High,1400.0,34.15
2025-06-10,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,150,780000,49,49,5500.0,No Promo,-300.0,-5.45
2025-06-10,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5100,5000,5200,7.5,37,188400,10,10,5200.0,Promo Bundling,-100.0,-1.92
2025-06-10,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3950,3800,4100,27.5,23,90400,6,6,5100.0,Promo Normal,-1150.0,-22.55
2025-06-11,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,29,159500,10,10,5133.0,Promo Normal,367.0,7.15
2025-06-11,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,49,254800,17,17,5500.0,No Promo,-300.0,-5.45
2025-06-11,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5086,5000,5200,7.86,25,127600,7,7,5200.0,Promo Bundling,-114.0,-2.19
2025-06-11,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4250,4100,4400,22.5,6,25800,2,2,5086.0,Promo Normal,-836.0,-16.44
2025-06-11,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,96,528000,28,28,3980.0,Promo Seasonal High,1520.0,38.19
2025-06-11,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,239,1242800,72,72,5500.0,No Promo,-300.0,-5.45
2025-06-11,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5083,5000,5200,7.92,73,372400,24,24,5200.0,Promo Bundling,-117.0,-2.25
2025-06-11,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4067,3800,4400,25.56,16,64100,9,9,5083.0,Promo Normal,-1016.0,-19.99
2025-06-11,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,13,71500,5,5,4200.0,Promo Seasonal High,1300.0,30.95
2025-06-11,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,29,150800,10,10,5500.0,No Promo,-300.0,-5.45
2025-06-11,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5000,5000,5000,10.0,4,20000,1,1,5200.0,Promo Bundling,-200.0,-3.85
2025-06-11,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,4100,4100,25.0,1,4100,1,1,5000.0,Promo Normal,-900.0,-18.0
2025-06-11,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,85,467500,28,28,3950.0,Promo Seasonal High,1550.0,39.24
2025-06-11,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,115,598000,41,41,5500.0,No Promo,-300.0,-5.45
2025-06-11,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5140,5000,5200,6.5,41,210400,10,10,5200.0,Promo Bundling,-60.0,-1.15
2025-06-11,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4250,3800,4400,22.5,14,59500,6,6,5140.0,Promo Normal,-890.0,-17.32
2025-06-12,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,30,165000,12,12,4250.0,Promo Seasonal High,1250.0,29.41
2025-06-12,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,67,348400,23,23,5500.0,No Promo,-300.0,-5.45
2025-06-12,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5100,5000,5200,7.5,7,35600,2,2,5200.0,Promo Bundling,-100.0,-1.92
2025-06-12,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3800,3800,3800,30.0,6,22800,2,2,5100.0,Promo Normal,-1300.0,-25.49
2025-06-12,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,73,401500,27,27,4067.0,Promo Seasonal High,1433.0,35.23
2025-06-12,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,178,925600,56,56,5500.0,No Promo,-300.0,-5.45
2025-06-12,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5087,5000,5200,7.83,64,326600,23,23,5200.0,Promo Bundling,-113.0,-2.17
2025-06-12,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4340,4100,4400,21.0,16,69200,5,5,5087.0,Promo Normal,-747.0,-14.68
2025-06-12,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,15,82500,7,7,4100.0,Promo Seasonal High,1400.0,34.15
2025-06-12,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,49,254800,18,18,5500.0,No Promo,-300.0,-5.45
2025-06-12,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5100,5000,5200,7.5,12,61200,6,6,5200.0,Promo Bundling,-100.0,-1.92
2025-06-12,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,68,374000,24,24,4250.0,Promo Seasonal High,1250.0,29.41
2025-06-12,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,182,946400,57,57,5500.0,No Promo,-300.0,-5.45
2025-06-12,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5100,5000,5200,7.5,39,199200,10,10,5200.0,Promo Bundling,-100.0,-1.92
2025-06-12,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4057,3800,4400,25.71,26,105700,7,7,5100.0,Promo Normal,-1043.0,-20.45
2025-06-13,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,32,176000,9,9,3800.0,Promo Seasonal High,1700.0,44.74
2025-06-13,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,72,374400,22,22,5500.0,No Promo,-300.0,-5.45
2025-06-13,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5029,5000,5200,9.29,16,80400,7,7,5200.0,Promo Bundling,-171.0,-3.29
2025-06-13,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4400,4400,4400,20.0,2,8800,1,1,5029.0,Promo Normal,-629.0,-12.51
2025-06-13,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,102,561000,32,32,4340.0,Promo Seasonal High,1160.0,26.73
