Date,Branch,Promo_Category,SKU_ID,SKU,Brand,SKU_Category,NormalPrice,EffectivePrice,DiscountPct,Qty,Revenue,Transactions,Customers
2025-07-02,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,37,192400,14,14
2025-07-02,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5080,8.0,16,81600,5,5
2025-07-02,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3950,27.5,9,35400,2,2
2025-07-02,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,62,341000,22,22
2025-07-02,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,116,603200,39,39
2025-07-02,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5067,8.33,42,213200,12,12
2025-07-02,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4000,26.67,11,44800,3,3
2025-07-03,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,16,88000,6,6
2025-07-03,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,91,473200,27,27
2025-07-03,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5120,7.0,26,133400,10,10
2025-07-03,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,113,621500,37,37
2025-07-03,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,211,1097200,67,67
2025-07-03,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5057,8.57,37,186600,14,14
2025-07-03,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4400,20.0,12,52800,4,4
2025-07-03,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,30,165000,12,12
2025-07-03,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,66,343200,22,22
2025-07-03,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5067,8.33,27,137200,9,9
2025-07-03,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,25.0,5,20800,2,2
2025-07-03,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,72,396000,23,23
2025-07-03,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,193,1003600,60,60
2025-07-03,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5080,8.0,37,187400,10,10
2025-07-03,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4050,25.83,16,64100,6,6
2025-07-04,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,52,286000,17,17
2025-07-04,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,55,286000,20,20
2025-07-04,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5075,8.12,30,152000,8,8
2025-07-04,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,25.0,5,20500,2,2
2025-07-04,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,87,478500,30,30
2025-07-04,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,186,967200,67,67
2025-07-04,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5127,6.82,29,148400,11,11
2025-07-04,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4025,26.25,27,108000,8,8
2025-07-04,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,25,137500,7,7
2025-07-04,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,48,249600,17,17
2025-07-04,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5125,6.88,20,102000,8,8
2025-07-04,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,25.0,12,50100,3,3
2025-07-04,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,94,517000,27,27
2025-07-04,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,158,821600,48,48
2025-07-04,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5120,7.0,31,159000,10,10
2025-07-04,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4133,24.44,24,100200,9,9
2025-07-05,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,21,115500,11,11
2025-07-05,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,56,291200,18,18
2025-07-05,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5150,6.25,7,35600,4,4
2025-07-05,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4400,20.0,4,17600,1,1
2025-07-05,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,87,478500,31,31
2025-07-05,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,249,1294800,79,79
2025-07-05,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5111,7.22,53,271000,18,18
2025-07-05,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4057,25.71,19,77000,7,7
2025-07-05,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,25,137500,10,10
2025-07-05,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,76,395200,22,22
2025-07-05,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5057,8.57,28,141600,7,7
2025-07-05,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3800,30.0,9,34200,2,2
2025-07-05,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,61,335500,22,22
2025-07-05,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,96,499200,34,34
2025-07-05,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5080,8.0,43,218400,15,15
2025-07-05,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4300,21.67,7,30500,3,3
2025-07-06,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,29,159500,9,9
2025-07-06,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,78,405600,24,24
2025-07-06,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,17,88400,6,6
2025-07-06,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4400,20.0,5,22000,2,2
2025-07-06,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,51,280500,17,17
2025-07-06,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,206,1071200,66,66
2025-07-06,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5096,7.61,56,286600,23,23
2025-07-06,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3980,27.0,15,59400,5,5
2025-07-06,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,18,99000,6,6
2025-07-06,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,25,130000,9,9
2025-07-06,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5114,7.14,21,107800,7,7
2025-07-06,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,25.0,9,36900,2,2
2025-07-06,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,60,330000,22,22
2025-07-06,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,136,707200,47,47
2025-07-06,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5083,7.92,46,234800,12,12
2025-07-06,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3800,30.0,9,34200,2,2
2025-07-07,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,33,181500,14,14
2025-07-07,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,76,395200,25,25
2025-07-07,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5133,6.67,9,46200,3,3
2025-07-07,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4250,22.5,2,8500,2,2
2025-07-07,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,153,841500,41,41
2025-07-07,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,231,1201200,77,77
2025-07-07,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5071,8.21,41,208400,14,14
2025-07-07,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4125,24.58,37,152300,12,12
2025-07-07,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,5,27500,3,3
2025-07-07,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,38,197600,12,12
2025-07-07,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5067,8.33,14,70600,6,6
2025-07-07,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4250,22.5,9,38400,2,2
2025-07-07,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,59,324500,23,23
2025-07-07,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,167,868400,56,56
2025-07-07,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5080,8.0,45,228800,15,15
2025-07-07,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3950,27.5,16,62600,4,4
2025-07-08,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,31,170500,11,11
2025-07-08,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,72,374400,27,27
2025-07-08,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5150,6.25,9,46600,4,4
2025-07-08,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3950,27.5,6,23700,2,2
2025-07-08,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,83,456500,29,29
2025-07-08,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,223,1159600,71,71
2025-07-08,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5073,8.18,61,309200,22,22
2025-07-08,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4062,25.62,25,103100,8,8
2025-07-08,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,31,170500,10,10
2025-07-08,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,37,192400,12,12
2025-07-08,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,6,31200,2,2
2025-07-08,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4400,20.0,3,13200,1,1
2025-07-08,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,52,286000,18,17
2025-07-08,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,139,722800,41,41
2025-07-08,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5094,7.65,59,300800,17,17
2025-07-08,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4040,26.0,17,68800,5,5
2025-07-09,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,15,82500,6,6
2025-07-09,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,71,369200,26,26
2025-07-09,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5100,7.5,7,35400,2,2
2025-07-09,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,118,649000,40,40
2025-07-09,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,205,1066000,68,68
2025-07-09,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5116,7.11,55,282200,19,19
2025-07-09,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4057,25.71,24,98100,7,7
2025-07-09,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,18,99000,7,7
2025-07-09,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,46,239200,17,17
2025-07-09,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5000,10.0,12,60000,4,4
2025-07-09,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,70,385000,21,21
2025-07-09,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,141,733200,45,45
2025-07-09,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5133,6.67,33,169600,12,12
2025-07-09,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3950,27.5,10,39500,2,2
2025-07-10,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,35,192500,11,11
2025-07-10,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,88,457600,30,30
2025-07-10,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5120,7.0,20,102800,5,5
2025-07-10,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4250,22.5,7,30200,2,2
2025-07-10,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,100,550000,30,30
2025-07-10,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,195,1014000,72,72
2025-07-10,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5088,7.81,51,259800,16,16
2025-07-10,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4033,26.11,26,105700,9,9
2025-07-10,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,22,121000,7,7
2025-07-10,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,43,223600,17,17
2025-07-10,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5000,10.0,12,60000,4,4
2025-07-10,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,46,253000,15,15
2025-07-10,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,108,561600,35,35
2025-07-10,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5120,7.0,44,225800,15,15
2025-07-10,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4175,23.75,15,63300,4,4
2025-07-11,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,18,99000,7,7
2025-07-11,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,87,452400,29,29
2025-07-11,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5109,7.27,32,163200,11,11
2025-07-11,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,118,649000,39,39
2025-07-11,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,212,1102400,70,70
2025-07-11,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5129,6.76,52,267200,17,17
2025-07-11,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4138,24.38,29,120700,8,8
2025-07-11,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,18,99000,5,5
2025-07-11,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,54,280800,16,16
2025-07-11,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5080,8.0,17,86200,5,5
2025-07-11,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,61,335500,24,24
2025-07-11,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,130,676000,51,51
2025-07-11,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5112,7.19,37,189400,16,16
2025-07-11,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3800,30.0,8,30400,3,3
2025-07-12,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,57,313500,18,18
2025-07-12,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,76,395200,29,29
2025-07-12,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5057,8.57,17,85800,7,7
2025-07-12,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3800,30.0,4,15200,1,1
2025-07-12,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,112,616000,36,36
2025-07-12,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,206,1071200,69,69
2025-07-12,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5100,7.5,59,300800,20,20
2025-07-12,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,25.0,13,53300,6,6
2025-07-12,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,32,176000,10,10
2025-07-12,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,41,213200,14,14
2025-07-12,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5120,7.0,14,72200,5,5
2025-07-12,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3800,30.0,2,7600,2,2
2025-07-12,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,28,154000,12,12
2025-07-12,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,125,650000,48,48
2025-07-12,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5129,6.76,48,246600,17,17
2025-07-12,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4175,23.75,9,36900,4,4
2025-07-13,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,26,143000,10,10
2025-07-13,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,66,343200,24,24
2025-07-13,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5156,6.11,32,165600,9,9
2025-07-13,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3950,27.5,6,23100,2,2
2025-07-13,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,96,528000,34,34
2025-07-13,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,218,1133600,69,69
2025-07-13,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5073,8.18,60,305000,22,22
2025-07-13,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,25.0,26,106000,10,10
2025-07-13,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,21,115500,6,6
2025-07-13,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,53,275600,15,15
2025-07-13,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5150,6.25,11,56800,4,4
2025-07-13,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,49,269500,16,16
2025-07-13,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,153,795600,53,52
2025-07-13,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5133,6.67,35,179600,12,12
2025-07-13,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,25.0,4,16400,1,1
2025-07-14,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,31,170500,10,10
2025-07-14,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,81,421200,26,26
2025-07-14,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5120,7.0,14,71800,5,5
2025-07-14,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,25.0,9,38100,3,3
2025-07-14,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,60,330000,23,23
2025-07-14,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,269,1398800,86,86
2025-07-14,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5119,7.03,104,531600,32,32
2025-07-14,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3929,27.86,21,82200,7,7
2025-07-14,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,26,143000,9,9
2025-07-14,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,24,124800,8,8
2025-07-14,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5133,6.67,5,25400,3,3
2025-07-14,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,56,308000,17,17
2025-07-14,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,117,608400,40,40
2025-07-14,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5143,6.43,26,134000,7,7
2025-07-14,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,25.0,11,45700,6,6
2025-07-15,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,36,198000,12,12
2025-07-15,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,72,374400,24,24
2025-07-15,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5100,7.5,9,45800,4,4
2025-07-15,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3800,30.0,1,3800,1,1
2025-07-15,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,81,445500,30,30
2025-07-15,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,228,1185600,74,73
2025-07-15,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5079,8.04,79,400800,28,28
2025-07-15,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4073,25.45,32,129700,11,11
2025-07-15,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,15,82500,5,5
2025-07-15,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,27,140400,12,12
2025-07-15,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,10,52000,3,3
2025-07-15,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,25.0,5,20500,1,1
2025-07-15,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,0.0,36,198000,17,17
2025-07-15,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5.0,155,806000,52,52
2025-07-15,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5112,7.19,51,261400,16,16
2025-07-15,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3971,27.14,22,87500,7,7
