Date,Month,Branch,SKU_ID,SKU_Name,SKU_Category,Brand,NormalPrice,DiscountedPrice,DiscountPercentage,Promo_Category,Qty,Revenue
2025-05-17,5,Bandung,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,77,308000.0
2025-05-17,5,Bandung,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,3750.0,0.25,Promo Seasonal High,150,562500.0
2025-05-17,5,Bandung,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,5000.0,0.0,Promo Bundling,110,550000.0
2025-05-17,5,Bandung,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,3700.0,0.075,Promo Normal,189,699300.0
2025-05-17,5,Bandung,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,No Promo,98,392000.0
2025-05-17,5,Bandung,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,114,627000.0
2025-05-17,5,Bandung,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,Promo Bundling,144,864000.0
2025-05-17,5,Bandung,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,Promo Bundling,134,938000.0
2025-05-17,5,Bandung,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,104,728000.0
2025-05-17,5,Bandung,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,170,471750.0
2025-05-17,5,Bandung,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,86,301000.0
2025-05-17,5,Jakarta,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,1071,5448712.5
2025-05-17,5,Jakarta,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,4575.0,0.25,Promo Seasonal High,240,1098000.0
2025-05-17,5,Jakarta,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,10000.0,0.0,Promo Bundling,416,4160000.0
2025-05-17,5,Jakarta,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,7500.0,0.25,Promo Seasonal High,349,2617500.0
2025-05-17,5,Jakarta,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,362,2678800.0
2025-05-17,5,Jakarta,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,394,3152000.0
2025-05-17,5,Jakarta,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,2250.0,0.25,Promo Seasonal High,511,1149750.0
2025-05-17,5,Jakarta,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,256,1152000.0
2025-05-17,5,Jakarta,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,Promo Bundling,305,1067500.0
2025-05-17,5,Jakarta,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,343,1372000.0
2025-05-17,5,Jakarta,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,5000.0,0.0,Promo Bundling,424,2120000.0
2025-05-17,5,Jakarta,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,3750.0,0.25,Promo Seasonal High,381,1428750.0
2025-05-17,5,Jakarta,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,4000.0,0.0,No Promo,786,3144000.0
2025-05-17,5,Jakarta,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,No Promo,311,1244000.0
2025-05-17,5,Jakarta,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,261,1435500.0
2025-05-17,5,Jakarta,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,5550.0,0.075,Promo Normal,391,2170050.0
2025-05-17,5,Jakarta,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,368,2576000.0
2025-05-17,5,Jakarta,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,412,2667700.0
2025-05-17,5,Jakarta,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,331,993000.0
2025-05-17,5,Jakarta,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,270,945000.0
2025-05-17,5,Semarang,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,112,616000.0
2025-05-17,5,Semarang,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,Promo Bundling,106,646600.0
2025-05-17,5,Semarang,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,9250.0,0.075,Promo Normal,96,888000.0
2025-05-17,5,Semarang,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,10000.0,0.0,No Promo,52,520000.0
2025-05-17,5,Semarang,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,86,688000.0
2025-05-17,5,Semarang,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,66,488400.0
2025-05-17,5,Semarang,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,2250.0,0.25,Promo Seasonal High,46,103500.0
2025-05-17,5,Semarang,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,63,283500.0
2025-05-17,5,Semarang,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,83,268712.5
2025-05-17,5,Semarang,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,65,260000.0
2025-05-17,5,Semarang,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,4625.0,0.075,Promo Normal,121,559625.0
2025-05-17,5,Semarang,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,4625.0,0.075,Promo Normal,81,374625.0
2025-05-17,5,Semarang,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,3700.0,0.075,Promo Normal,164,606800.0
2025-05-17,5,Semarang,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,3000.0,0.25,Promo Seasonal High,93,279000.0
2025-05-17,5,Semarang,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,67,368500.0
2025-05-17,5,Semarang,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,No Promo,88,528000.0
2025-05-17,5,Semarang,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,5250.0,0.25,Promo Seasonal High,106,556500.0
2025-05-17,5,Semarang,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,79,553000.0
2025-05-17,5,Semarang,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,66,183150.0
2025-05-17,5,Semarang,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,55,178062.5
2025-05-17,5,Surabaya,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,456,2319900.0
2025-05-17,5,Surabaya,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,No Promo,170,1037000.0
2025-05-17,5,Surabaya,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,10000.0,0.0,Promo Bundling,212,2120000.0
2025-05-17,5,Surabaya,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,10000.0,0.0,No Promo,247,2470000.0
2025-05-17,5,Surabaya,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,6000.0,0.25,Promo Seasonal High,249,1494000.0
2025-05-17,5,Surabaya,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,214,1712000.0
2025-05-17,5,Surabaya,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,146,405150.0
2025-05-17,5,Surabaya,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,231,1039500.0
2025-05-17,5,Surabaya,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,255,892500.0
2025-05-17,5,Surabaya,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,259,1036000.0
2025-05-17,5,Surabaya,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,4625.0,0.075,Promo Normal,173,800125.0
2025-05-17,5,Surabaya,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,5000.0,0.0,No Promo,221,1105000.0
2025-05-17,5,Surabaya,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,2000.0,0.5,Promo Bundling,444,888000.0
2025-05-17,5,Surabaya,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,No Promo,194,776000.0
2025-05-17,5,Surabaya,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,Promo Bundling,268,1474000.0
2025-05-17,5,Surabaya,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,5550.0,0.075,Promo Normal,274,1520700.0
2025-05-17,5,Surabaya,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,280,1813000.0
2025-05-17,5,Surabaya,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,222,1554000.0
2025-05-17,5,Surabaya,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,138,382950.0
2025-05-17,5,Surabaya,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,289,935637.5
2025-05-18,5,Bandung,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,215,1182500.0
2025-05-18,5,Bandung,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,5642.5,0.075,Promo Normal,129,727882.5
2025-05-18,5,Bandung,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,10000.0,0.0,Promo Bundling,143,1430000.0
2025-05-18,5,Bandung,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,10000.0,0.0,Promo Bundling,104,1040000.0
2025-05-18,5,Bandung,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,139,1028600.0
2025-05-18,5,Bandung,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,94,752000.0
2025-05-18,5,Bandung,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,132,366300.0
2025-05-18,5,Bandung,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,Promo Bundling,135,607500.0
2025-05-18,5,Bandung,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,82,287000.0
2025-05-18,5,Bandung,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,3700.0,0.075,Promo Normal,129,477300.0
2025-05-18,5,Bandung,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,4625.0,0.075,Promo Normal,96,444000.0
2025-05-18,5,Bandung,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,5000.0,0.0,Promo Bundling,160,800000.0
2025-05-18,5,Bandung,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,2000.0,0.5,Promo Bundling,442,884000.0
2025-05-18,5,Bandung,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,No Promo,109,436000.0
2025-05-18,5,Bandung,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,146,803000.0
2025-05-18,5,Bandung,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,Promo Bundling,144,864000.0
2025-05-18,5,Bandung,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,Promo Bundling,158,1106000.0
2025-05-18,5,Bandung,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,138,966000.0
2025-05-18,5,Bandung,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,114,316350.0
2025-05-18,5,Bandung,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,2625.0,0.25,Promo Seasonal High,155,406875.0
2025-05-18,5,Jakarta,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,342,1739925.0
2025-05-18,5,Jakarta,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,Promo Bundling,369,2250900.0
2025-05-18,5,Jakarta,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,10000.0,0.0,No Promo,196,1960000.0
2025-05-18,5,Jakarta,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,9250.0,0.075,Promo Normal,429,3968250.0
2025-05-18,5,Jakarta,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,6000.0,0.25,Promo Seasonal High,266,1596000.0
2025-05-18,5,Jakarta,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,339,2712000.0
2025-05-18,5,Jakarta,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,344,1032000.0
2025-05-18,5,Jakarta,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4162.5,0.075,Promo Normal,298,1240425.0
2025-05-18,5,Jakarta,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,369,1291500.0
2025-05-18,5,Jakarta,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,Promo Bundling,462,1848000.0
2025-05-18,5,Jakarta,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,5000.0,0.0,No Promo,361,1805000.0
2025-05-18,5,Jakarta,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,5000.0,0.0,No Promo,379,1895000.0
2025-05-18,5,Jakarta,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,2000.0,0.5,Promo Bundling,938,1876000.0
2025-05-18,5,Jakarta,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,No Promo,299,1196000.0
2025-05-18,5,Jakarta,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,360,1831500.0
2025-05-18,5,Jakarta,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,Promo Bundling,424,2544000.0
2025-05-18,5,Jakarta,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,Promo Bundling,360,2520000.0
2025-05-18,5,Jakarta,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,Promo Bundling,317,2219000.0
2025-05-18,5,Jakarta,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,311,933000.0
2025-05-18,5,Jakarta,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,317,1109500.0
2025-05-18,5,Semarang,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5225.0,0.05,Promo Bundling,231,1206975.0
2025-05-18,5,Semarang,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,No Promo,67,408700.0
2025-05-18,5,Semarang,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,9250.0,0.075,Promo Normal,86,795500.0
2025-05-18,5,Semarang,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,10000.0,0.0,No Promo,68,680000.0
2025-05-18,5,Semarang,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,84,621600.0
2025-05-18,5,Semarang,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,114,843600.0
2025-05-18,5,Semarang,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,78,234000.0
2025-05-18,5,Semarang,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,Promo Bundling,92,414000.0
2025-05-18,5,Semarang,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,58,203000.0
2025-05-18,5,Semarang,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,3700.0,0.075,Promo Normal,82,303400.0
2025-05-18,5,Semarang,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,4625.0,0.075,Promo Normal,83,383875.0
2025-05-18,5,Semarang,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,3750.0,0.25,Promo Seasonal High,115,431250.0
2025-05-18,5,Semarang,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,4000.0,0.0,No Promo,115,460000.0
2025-05-18,5,Semarang,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,No Promo,85,340000.0
2025-05-18,5,Semarang,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,84,462000.0
2025-05-18,5,Semarang,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,No Promo,52,312000.0
2025-05-18,5,Semarang,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,70,490000.0
2025-05-18,5,Semarang,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,58,406000.0
2025-05-18,5,Semarang,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,79,237000.0
2025-05-18,5,Semarang,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,2625.0,0.25,Promo Seasonal High,94,246750.0
2025-05-18,5,Surabaya,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,375,2062500.0
2025-05-18,5,Surabaya,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,No Promo,255,1555500.0
2025-05-18,5,Surabaya,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,9250.0,0.075,Promo Normal,235,2173750.0
2025-05-18,5,Surabaya,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,7500.0,0.25,Promo Seasonal High,280,2100000.0
2025-05-18,5,Surabaya,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,8000.0,0.0,Promo Bundling,330,2640000.0
2025-05-18,5,Surabaya,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,8000.0,0.0,Promo Bundling,246,1968000.0
2025-05-18,5,Surabaya,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,276,828000.0
2025-05-18,5,Surabaya,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,Promo Bundling,349,1570500.0
2025-05-18,5,Surabaya,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,Promo Bundling,213,745500.0
2025-05-18,5,Surabaya,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,3000.0,0.25,Promo Seasonal High,212,636000.0
2025-05-18,5,Surabaya,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,5000.0,0.0,No Promo,198,990000.0
2025-05-18,5,Surabaya,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,3750.0,0.25,Promo Seasonal High,307,1151250.0
2025-05-18,5,Surabaya,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,4000.0,0.0,No Promo,506,2024000.0
2025-05-18,5,Surabaya,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,3700.0,0.075,Promo Normal,198,732600.0
2025-05-18,5,Surabaya,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,235,1292500.0
2025-05-18,5,Surabaya,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,No Promo,156,936000.0
2025-05-18,5,Surabaya,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,275,1780625.0
2025-05-18,5,Surabaya,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,218,1526000.0
2025-05-18,5,Surabaya,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,Promo Bundling,382,1146000.0
2025-05-18,5,Surabaya,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,167,540662.5
2025-05-19,5,Bandung,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,4125.0,0.25,Promo Seasonal High,294,1212750.0
2025-05-19,5,Bandung,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,4575.0,0.25,Promo Seasonal High,114,521550.0
2025-05-19,5,Bandung,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,10000.0,0.0,No Promo,99,990000.0
2025-05-19,5,Bandung,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,10000.0,0.0,Promo Bundling,148,1480000.0
2025-05-19,5,Bandung,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,71,568000.0
2025-05-19,5,Bandung,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,86,636400.0
2025-05-19,5,Bandung,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,133,399000.0
2025-05-19,5,Bandung,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,95,427500.0
2025-05-19,5,Bandung,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,83,290500.0
2025-05-19,5,Bandung,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,3700.0,0.075,Promo Normal,131,484700.0
2025-05-19,5,Bandung,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,4625.0,0.075,Promo Normal,117,541125.0
2025-05-19,5,Bandung,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,5000.0,0.0,No Promo,107,535000.0
2025-05-19,5,Bandung,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,3700.0,0.075,Promo Normal,237,876900.0
2025-05-19,5,Bandung,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,3000.0,0.25,Promo Seasonal High,134,402000.0
2025-05-19,5,Bandung,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,102,518925.0
2025-05-19,5,Bandung,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,5550.0,0.075,Promo Normal,134,743700.0
2025-05-19,5,Bandung,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,5250.0,0.25,Promo Seasonal High,181,950250.0
2025-05-19,5,Bandung,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,113,731675.0
2025-05-19,5,Bandung,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,130,390000.0
2025-05-19,5,Bandung,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,129,417637.5
2025-05-19,5,Jakarta,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,847,4309112.5
2025-05-19,5,Jakarta,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,4575.0,0.25,Promo Seasonal High,525,2401875.0
2025-05-19,5,Jakarta,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,7500.0,0.25,Promo Seasonal High,404,3030000.0
2025-05-19,5,Jakarta,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,9250.0,0.075,Promo Normal,353,3265250.0
2025-05-19,5,Jakarta,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,451,3337400.0
2025-05-19,5,Jakarta,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,8000.0,0.0,Promo Bundling,416,3328000.0
2025-05-19,5,Jakarta,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,305,915000.0
2025-05-19,5,Jakarta,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,Promo Bundling,410,1845000.0
2025-05-19,5,Jakarta,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,428,1385650.0
2025-05-19,5,Jakarta,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,3700.0,0.075,Promo Normal,402,1487400.0
2025-05-19,5,Jakarta,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,5000.0,0.0,No Promo,355,1775000.0
2025-05-19,5,Jakarta,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,5000.0,0.0,Promo Bundling,398,1990000.0
2025-05-19,5,Jakarta,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,4000.0,0.0,No Promo,875,3500000.0
2025-05-19,5,Jakarta,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,Promo Bundling,469,1876000.0
2025-05-19,5,Jakarta,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,377,1917987.5
2025-05-19,5,Jakarta,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,No Promo,288,1728000.0
2025-05-19,5,Jakarta,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,5250.0,0.25,Promo Seasonal High,441,2315250.0
2025-05-19,5,Jakarta,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,Promo Bundling,432,3024000.0
2025-05-19,5,Jakarta,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,2250.0,0.25,Promo Seasonal High,380,855000.0
2025-05-19,5,Jakarta,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,300,1050000.0
2025-05-19,5,Semarang,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,134,681725.0
